,TopHitNum,DriftRate,SNR,Freq,ChanIndx,FreqStart,FreqEnd,CoarseChanNum,FullNumHitsInRange,FileID,Source,MJD,RA,DEC,DELTAT,DELTAF,max_drift_rate,obs_length,Hit_ID,status,in_n_ons,RFI_in_range,delta_t
758,759,0.047832,26.109974,2182.895386,634432,2182.899468,2182.89131,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
759,760,0.047832,16.591761,2182.874222,642007,2182.878304,2182.870146,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
760,761,0.047832,22.001476,2182.855997,648530,2182.860079,2182.85192,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
761,762,0.066965,10.587864,2182.850998,650319,2182.85508,2182.846922,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
762,763,0.047832,24.785019,2182.837478,655158,2182.84156,2182.833402,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
763,764,0.047832,20.32658,2182.832776,656841,2182.836858,2182.8287,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
764,765,0.047832,11.380313,2182.823369,660208,2182.827451,2182.819293,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
765,766,0.047832,11.11728,2182.814258,663469,2182.81834,2182.810181,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
766,767,0.047832,11.432454,2182.810142,664942,2182.814224,2182.806066,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
767,768,0.066965,13.419133,2182.798089,669256,2182.802171,2182.794013,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
768,769,0.047832,21.424013,2182.790741,671886,2182.794823,2182.786665,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
769,770,0.047832,12.57862,2182.786332,673464,2182.790414,2182.782256,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
770,771,0.047832,19.321682,2182.777514,676620,2182.781596,2182.773438,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
771,772,0.047832,10.090268,2182.757526,683774,2182.761608,2182.75345,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
772,773,0.047832,10.010124,2182.749002,686825,2182.753084,2182.744925,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
773,774,0.076532,14.622071,2182.735476,691666,2182.739558,2182.7314,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
774,775,0.066965,18.934456,2182.721076,696820,2182.725158,2182.717,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
775,776,0.066965,10.626592,2182.712552,699871,2182.716634,2182.708475,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
776,777,0.047832,17.233309,2182.703441,703132,2182.707523,2182.699364,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
777,778,0.028699,14.235957,2182.681695,710915,2182.685777,2182.677619,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
778,779,0.028699,16.134207,2182.667292,716070,2182.671374,2182.663216,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
779,780,0.066965,13.938345,2182.632893,728382,2182.636975,2182.628817,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
780,781,0.066965,15.0913,2182.623192,731854,2182.627274,2182.619116,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
781,782,0.066965,14.922624,2182.612905,735536,2182.616987,2182.608829,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
782,783,0.066965,14.164042,2182.590271,743637,2182.594353,2182.586195,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
783,784,0.066965,11.150462,2182.578807,747740,2182.582889,2182.574731,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
784,785,0.047832,11.547813,2182.569696,751001,2182.573778,2182.56562,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
785,786,0.047832,10.49261,2182.563818,753105,2182.5679,2182.559741,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
786,787,0.028699,11.548673,2182.542366,760783,2182.546448,2182.538289,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
787,788,0.066965,16.379095,2182.521489,768255,2182.525571,2182.517413,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
788,789,0.047832,10.483582,2182.516787,769938,2182.520869,2182.51271,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
789,790,0.028699,15.562128,2182.503859,774565,2182.507941,2182.499783,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
790,791,0.019133,19.018021,2182.48505,781297,2182.489132,2182.480974,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
791,792,0.028699,10.635386,2182.469762,786769,2182.473844,2182.465685,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
792,793,0.047832,11.022646,2182.454177,792347,2182.458259,2182.4501,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
793,794,0.028699,14.539333,2182.431255,800551,2182.435337,2182.427179,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
794,795,0.028699,13.963323,2182.421261,804128,2182.425343,2182.417185,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
795,796,-0.038266,17.639809,2182.413343,806962,2182.417425,2182.409267,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
796,797,0.066965,10.087237,2182.403324,810548,2182.407406,2182.399247,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
797,798,0.019133,12.331582,2182.396867,812859,2182.400949,2182.392791,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
798,799,-0.038266,13.734962,2182.390709,815063,2182.394791,2182.386633,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
799,800,0.019133,16.994516,2182.381288,818435,2182.38537,2182.377211,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
800,801,-0.047832,11.376742,2182.3719,821795,2182.375982,2182.367824,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
801,802,0.019133,10.2033,2182.352775,828640,2182.356857,2182.348699,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
802,803,-0.038266,10.24061,2182.346324,830949,2182.350406,2182.342248,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
803,804,-0.009566,14.689968,2182.340144,833161,2182.344226,2182.336067,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
804,805,-0.038266,15.255513,2182.331038,836420,2182.33512,2182.326962,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
805,806,-0.047832,21.669695,2182.323986,838944,2182.328068,2182.31991,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
806,807,-0.047832,12.241793,2182.313992,842521,2182.318074,2182.309916,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
808,809,0.009566,11.687222,2182.28135,854204,2182.285432,2182.277274,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
809,810,-0.038266,17.701193,2182.268428,858829,2182.27251,2182.264352,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
810,811,0.028699,11.254149,2182.254889,863675,2182.258971,2182.250812,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
811,812,-0.038266,12.018034,2182.249616,865562,2182.253698,2182.24554,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
812,813,0.047832,15.425257,2182.236658,870200,2182.24074,2182.232582,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
813,814,0.047832,11.558233,2182.232249,871778,2182.236331,2182.228173,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
814,815,-0.038266,12.979755,2182.225513,874189,2182.229595,2182.221437,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
815,816,0.047832,12.632479,2182.220786,875881,2182.224867,2182.216709,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
816,817,0.047832,10.781008,2182.21667,877354,2182.220752,2182.212594,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
818,819,0.009566,21.561188,2182.201985,882610,2182.206067,2182.197908,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
819,820,-0.038266,12.324285,2182.178775,890917,2182.182857,2182.174699,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
820,821,-0.009566,10.84095,2182.164954,895864,2182.169036,2182.160877,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
821,822,-0.047832,10.099121,2182.155851,899122,2182.159933,2182.151775,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
822,823,0.047832,10.019218,2182.13878,905232,2182.142862,2182.134703,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
824,825,-0.047832,12.019265,2182.092948,921636,2182.097029,2182.088871,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
825,826,0.028699,11.585881,2182.04854,937530,2182.052622,2182.044464,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
826,827,0.047832,12.537546,2182.016206,949103,2182.020288,2182.012129,330,22206681,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
827,828,0.086098,19.225906,2181.493407,87644,2181.497489,2181.48933,331,3444061,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
828,829,0.086098,24.839222,2181.485469,90485,2181.489551,2181.481393,331,3444061,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
829,830,0.086098,23.553661,2181.481354,91958,2181.485436,2181.477277,331,3444061,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
830,831,0.086098,37.844131,2181.475182,94167,2181.479264,2181.471105,331,3444061,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
831,832,0.086098,32.273205,2181.471066,95640,2181.475148,2181.46699,331,3444061,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
832,833,0.086098,49.259838,2181.462248,98796,2181.46633,2181.458172,331,3444061,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
833,834,0.086098,39.078285,2181.457546,100479,2181.461628,2181.45347,331,3444061,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
834,835,0.086098,30.438957,2181.449902,103215,2181.453984,2181.445825,331,3444061,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
835,836,0.086098,47.023251,2181.445493,104793,2181.449575,2181.441417,331,3444061,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
836,837,0.086098,70.524117,2181.435499,108370,2181.439581,2181.431423,331,3444061,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
837,838,0.086098,54.791492,2181.431383,109843,2181.435465,2181.427307,331,3444061,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
838,839,0.066965,65.62178,2181.41757,114787,2181.421652,2181.413494,331,3444061,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
839,840,0.086098,43.908787,2181.409926,117523,2181.414008,2181.405849,331,3444061,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
840,841,0.086098,63.481098,2181.402871,120048,2181.406953,2181.398795,331,3444061,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
841,842,0.086098,101.827164,2181.395816,122573,2181.399898,2181.39174,331,3444061,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
842,843,0.086098,40.506744,2181.388468,125203,2181.39255,2181.384392,331,3444061,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
843,844,0.066965,56.649616,2181.374655,130147,2181.378737,2181.370578,331,3444061,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
844,845,0.086098,34.117767,2181.362895,134356,2181.366977,2181.358819,331,3444061,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
845,846,0.095665,86.114059,2181.356427,136671,2181.360509,2181.35235,331,3444061,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
846,847,0.086098,58.219933,2181.351431,138459,2181.355513,2181.347355,331,3444061,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
847,848,0.086098,33.845852,2181.346729,140142,2181.350811,2181.342653,331,3444061,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
848,849,0.086098,89.220253,2181.337911,143298,2181.341993,2181.333835,331,3444061,spliced_blc0x1x2x_guppi_59524_16528_OFF_HD13908_0031.rawspec.0000.h5,OFF_HD13908,59524.191296296296,2h18m14.664s,65d35m36.6s,18.253611,-2.793968,10.000000,292.057776,,on_table_1,,,0.0
